Course #,Section #,Course Name,Instructor id,days,beg_tm,end_tm,Number of Slots,Seating type, Whiteboard, Chalkboard, Computer/Laptop, Sound System, CD Player, DVD Player, Video Projector, Hearing Assisted System, Visual Optimizer, Laptop Connectivity, Network Connections, Overhead Projector, Podium, Projector Screen, TV/Monitors, Piano
PHYC324L,2,COGNITIVE PSYCHOLOGY LABORATORY,123456,--T----,1400,1550,,,,,,,,,,,,,,,,,,
PHYC330,1,DEVELOPMENTAL PSYCHOLOGY W/LAB,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYC330L,1,DEVELOPMENTAL PSYCH LABORATORY,123456,--T----,1400,1550,,,,,,,,,,,,,,,,,,
PHYC330L,2,DEVELOPMENTAL PSYCH LABORATORY,123456,----R--,1400,1550,,,,,,,,,,,,,,,,,,
PHYC333,1,ADOLESCENCE,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
PHYC368,1,EDUCATIONAL PSYCHOLOGY,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYC368,2,EDUCATIONAL PSYCHOLOGY,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
PHYC375,1,ABNORMAL PSYCHOLOGY,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
PHYC405,1,HISTORY & SYSTEMS OF PSYCHOLOGY,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
PHYC424,1,COGNITIVE PSYCHOLOGY,123456,-------,0,0,,,,,,,,,,,,,,,,,,
PHYC424L,1,COGNITIVE PSYC LAB,123456,-------,0,0,,,,,,,,,,,,,,,,,,
PHYC430,1,DEVELOPMENTAL PSYC W/LAB,123456,-------,0,0,,,,,,,,,,,,,,,,,,
PHYC430L,1,DEVELOPMENTAL PSYC LAB,123456,-------,0,0,,,,,,,,,,,,,,,,,,
PHYC474,1,PSYCHOLOGICAL ASSESSMENT,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
PHYC490,1,SENIOR SEMINAR,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
RELG110,1,INTRO TO THE STUDY OF RELIGIONS,123456,-M-W-F-,800,910,,,,,,,,,,,,,,,,,,
RELG110,2,INTRO TO THE STUDY OF RELIGIONS,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
RELG210,1,BIBLICAL FOUNDATIONS,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
RELG211,1,SPEAKING OF GOD: INTRO TO THEOLO,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
RELG221,1,INTRO TO ISLAMIC CIVILIZATION,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
RELG301,1,DEATH AND DYING,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
RELG328,1,TOPICS IN RELIG AND PSYCH:Imagination/Memory/the Sacred,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
RELG350,1,"RELIGION, POLITICS, AND MODERNIT",123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
RELG352,1,SOUTH ASIAN PHIL & RELIGION,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
RELG380,1,TOPICS IN RELIGIOUS STUDIES:Perpetrators/Victims/Bystanders,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
RELG380,2,TOPICS IN RELIGIOUS STUDIES:Perpetrators/Victims/Bystanders,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
RELG402,1,PHIL OF RELIGION,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
SOCI101,1,INTRO TO SOCIOLOGY,123456,-M-W-F-,920,1030,,,,,,,,,,,,,,,,,,
SOCI101,2,INTRO TO SOCIOLOGY,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
SOCI201,1,SOCIAL STATISTICS,123456,-M-W-F-,1200,1310,,,,,,,,,,,,,,,,,,
SOCI312,1,ECONOMIC SOCIOLOGY,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
SOCI316,1,SOCI OF CHILDREN AND CHILDHOOD,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
SOCI323,1,ENTREPRENEURSHIP,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
SOCI350,1,SOCIOLOGICAL THEORY,123456,-M-W-F-,1320,1430,,,,,,,,,,,,,,,,,,
SOCI351,1,SOCIOLOGY OF DEVIANCE,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
SOCI355,1,DEMOGRAPHY,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
SOCI385,1,RESEARCH METHODS,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
THMS130,1,IDEA INTO PERFORMANCE,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
THMS170,1,STAGECRAFT,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
THMS220,1,INTRO FILM AND MEDIA STUDIES,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
THMS221,1,FILM/MEDIA PRODUCTION MODES,123456,-M-W---,1800,1950,,,,,,,,,,,,,,,,,,
THMS228,1,MEDIA PRODUCTION I,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
THMS230,1,ACTING I,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
THMS250,1,MOVEMENT I,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
THMS251,1,INTRO TRAD AFRICAN DANCE,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
THMS255,1,MODERN DANCE I,123456,-M-W-F-,1040,1150,,,,,,,,,,,,,,,,,,
THMS260,1,TOPICS IN DANCE/MOVEMENT:Occupied Bodies:Perform Impo Mov,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
THMS325,1,DOCUMENTARY PRACTICES,123456,--T-R--,1000,1150,,,,,,,,,,,,,,,,,,
THMS340,1,DIRECTING FOR THE STAGE,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
THMS346,1,SCREENWRITING,123456,--T-R--,1200,1350,,,,,,,,,,,,,,,,,,
THMS422,1,HORROR FILM,123456,-M-W---,1440,1630,,,,,,,,,,,,,,,,,,
THMS460,1,ADV TOPICS IN DANCE/MOVEMENT:Occupied Bodies:Perform Impo Mov,123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
THMS480,1,"ADVANCED TOPICS IN PRODUCTION:Fashion, History, and Feminism",123456,--T-R--,1400,1550,,,,,,,,,,,,,,,,,,
WGSX220,1,WOMEN GENDER & SEXUALITY STUDIES,123456,--T-R--,1800,1950,,,,,,,,,,,,,,,,,,
